sep=,
"Time","Temp. Mandata","Temp. Ripresa","Temp. Saturazione","Temp. Esterna","SP Temp. Mand.","SP Temp. Mand. Comp.","Mod. V. Mandata","Mod. V. Ripresa"
2025-12-16 21:30:00,15.7 °C,20.9 °C,15.8 °C,4.6 °C,28 °C,28.7 °C,0,0
2025-12-16 22:00:00,15.2 °C,20.7 °C,15.5 °C,4.2 °C,28 °C,28.8 °C,0,0
2025-12-16 22:30:00,15.2 °C,20.8 °C,15.8 °C,3.7 °C,28 °C,28.9 °C,0,0
2025-12-16 23:00:00,14.9 °C,20.7 °C,15.6 °C,2.9 °C,28 °C,29.0 °C,0,0
2025-12-16 23:30:00,14.1 °C,20.6 °C,14.8 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-12-17 00:00:00,14.4 °C,21.1 °C,14.4 °C,0.5 °C,28 °C,29.5 °C,0,0
2025-12-17 00:30:00,14.0 °C,20.9 °C,14.4 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-12-17 01:00:00,13.9 °C,21.0 °C,14.5 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-17 01:30:00,13.9 °C,21.3 °C,14.7 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-12-17 02:00:00,14.1 °C,21.4 °C,14.9 °C,0.4 °C,28 °C,29.5 °C,0,0
2025-12-17 02:30:00,14.2 °C,21.2 °C,14.7 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-12-17 03:00:00,14.7 °C,21.0 °C,15.0 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-12-17 03:30:00,14.5 °C,20.6 °C,14.9 °C,1.2 °C,28 °C,29.4 °C,0,0
2025-12-17 04:00:00,14.5 °C,20.7 °C,14.9 °C,1.7 °C,28 °C,29.3 °C,0,0
2025-12-17 04:30:00,14.6 °C,20.7 °C,15.1 °C,1.6 °C,28 °C,29.3 °C,0,0
2025-12-17 05:00:00,14.5 °C,20.7 °C,15.1 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-12-17 05:30:00,14.4 °C,21.0 °C,15.5 °C,0.8 °C,28 °C,29.4 °C,0,0
2025-12-17 06:00:00,28.4 °C,21.9 °C,28.9 °C,2.0 °C,28 °C,29.2 °C,75,66
2025-12-17 06:30:00,30.9 °C,21.5 °C,32.1 °C,2.1 °C,28 °C,29.2 °C,69,60
2025-12-17 07:00:00,30.9 °C,21.9 °C,32.0 °C,2.1 °C,28 °C,29.2 °C,76,65
2025-12-17 07:30:00,28.3 °C,21.6 °C,28.8 °C,2.6 °C,28 °C,29.1 °C,73,59
2025-12-17 08:00:00,26.4 °C,21.7 °C,27.7 °C,2.8 °C,28 °C,29.0 °C,73,61
2025-12-17 08:30:00,26.0 °C,21.9 °C,26.7 °C,4.0 °C,28 °C,28.8 °C,70,60
2025-12-17 09:00:00,28.4 °C,21.9 °C,29.4 °C,5.6 °C,28 °C,28.5 °C,71,59
2025-12-17 09:30:00,31.1 °C,22.1 °C,31.4 °C,6.0 °C,28 °C,28.4 °C,68,58
2025-12-17 10:00:00,30.8 °C,22.1 °C,31.4 °C,6.6 °C,28 °C,28.3 °C,69,59
2025-12-17 10:30:00,27.7 °C,22.0 °C,29.0 °C,7.6 °C,28 °C,28.1 °C,63,55
2025-12-17 11:00:00,24.9 °C,21.4 °C,25.9 °C,7.9 °C,28 °C,28.0 °C,65,56
2025-12-17 11:30:00,25.5 °C,21.0 °C,26.1 °C,7.6 °C,28 °C,28.1 °C,69,61
2025-12-17 12:00:00,28.1 °C,21.8 °C,28.3 °C,7.7 °C,28 °C,28.1 °C,69,58
2025-12-17 12:30:00,30.5 °C,22.0 °C,30.8 °C,8.2 °C,28 °C,28.0 °C,56,49
2025-12-17 13:00:00,30.3 °C,22.3 °C,31.7 °C,8.6 °C,28 °C,28.0 °C,63,52
2025-12-17 13:30:00,28.7 °C,22.9 °C,30.7 °C,7.7 °C,28 °C,28.1 °C,60,48
2025-12-17 14:00:00,25.8 °C,22.7 °C,28.4 °C,7.6 °C,28 °C,28.1 °C,63,56
2025-12-17 14:30:00,25.9 °C,22.5 °C,28.0 °C,7.2 °C,28 °C,28.2 °C,63,52
2025-12-17 15:00:00,28.4 °C,22.1 °C,31.0 °C,7.9 °C,28 °C,28.0 °C,66,53
2025-12-17 15:30:00,30.4 °C,22.0 °C,33.4 °C,7.4 °C,28 °C,28.1 °C,64,52
2025-12-17 16:00:00,30.2 °C,21.9 °C,33.2 °C,7.0 °C,28 °C,28.2 °C,63,52
2025-12-17 16:30:00,27.7 °C,21.8 °C,30.3 °C,6.6 °C,28 °C,28.3 °C,67,57
2025-12-17 17:00:00,25.6 °C,22.0 °C,28.7 °C,6.9 °C,28 °C,28.2 °C,62,53
2025-12-17 17:30:00,25.4 °C,22.2 °C,28.0 °C,7.2 °C,28 °C,28.2 °C,63,54
2025-12-17 18:00:00,27.3 °C,22.4 °C,30.2 °C,7.1 °C,28 °C,28.2 °C,64,54
2025-12-17 18:30:00,29.2 °C,22.0 °C,31.8 °C,7.2 °C,28 °C,28.2 °C,64,56
2025-12-17 19:00:00,29.0 °C,22.0 °C,31.0 °C,7.4 °C,28 °C,28.1 °C,65,57
2025-12-17 19:30:00,26.5 °C,22.1 °C,28.3 °C,5.6 °C,28 °C,28.5 °C,68,56
2025-12-17 20:00:00,16.8 °C,21.6 °C,16.6 °C,5.3 °C,28 °C,28.5 °C,0,0
2025-12-17 20:30:00,16.7 °C,21.6 °C,16.1 °C,4.4 °C,28 °C,28.7 °C,0,0
2025-12-17 21:00:00,16.4 °C,21.5 °C,15.4 °C,3.0 °C,28 °C,29.0 °C,0,0
2025-12-17 21:30:00,16.6 °C,21.7 °C,15.7 °C,2.3 °C,28 °C,29.1 °C,0,0
2025-12-17 22:00:00,16.5 °C,21.5 °C,15.5 °C,2.2 °C,28 °C,29.2 °C,0,0
2025-12-17 22:30:00,16.7 °C,21.6 °C,15.5 °C,2.5 °C,28 °C,29.1 °C,0,0
2025-12-17 23:00:00,16.0 °C,21.6 °C,14.8 °C,1.1 °C,28 °C,29.4 °C,0,0
2025-12-17 23:30:00,15.8 °C,21.4 °C,14.5 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-12-18 00:00:00,15.5 °C,21.2 °C,14.4 °C,1.5 °C,28 °C,29.3 °C,0,0
2025-12-18 00:30:00,15.9 °C,21.2 °C,14.9 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-12-18 01:00:00,15.0 °C,21.0 °C,14.0 °C,-0.5 °C,28 °C,29.7 °C,0,0
2025-12-18 01:30:00,15.3 °C,20.6 °C,14.5 °C,0.5 °C,28 °C,29.5 °C,0,0
2025-12-18 02:00:00,15.7 °C,20.8 °C,14.4 °C,0.7 °C,28 °C,29.5 °C,0,0
2025-12-18 02:30:00,15.3 °C,21.0 °C,14.4 °C,-1.0 °C,28 °C,29.8 °C,0,0
2025-12-18 03:00:00,14.8 °C,20.8 °C,14.0 °C,-1.5 °C,28 °C,29.9 °C,0,0
2025-12-18 03:30:00,14.2 °C,20.6 °C,14.1 °C,-0.7 °C,28 °C,29.7 °C,0,0
2025-12-18 04:00:00,14.5 °C,20.7 °C,14.2 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-18 04:30:00,14.7 °C,21.2 °C,15.1 °C,-0.6 °C,28 °C,29.7 °C,0,0
2025-12-18 05:00:00,15.2 °C,21.4 °C,15.2 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-18 05:30:00,15.7 °C,21.6 °C,16.1 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-12-18 06:00:00,28.8 °C,22.4 °C,30.2 °C,0.2 °C,28 °C,29.6 °C,73,65
2025-12-18 06:30:00,32.1 °C,22.4 °C,33.9 °C,0.6 °C,28 °C,29.5 °C,74,68
2025-12-18 07:00:00,31.4 °C,22.3 °C,32.7 °C,1.6 °C,28 °C,29.3 °C,76,62
2025-12-18 07:30:00,29.3 °C,22.1 °C,30.4 °C,1.6 °C,28 °C,29.3 °C,75,63
2025-12-18 08:00:00,26.6 °C,22.1 °C,27.9 °C,1.4 °C,28 °C,29.3 °C,78,69
2025-12-18 08:30:00,26.8 °C,21.8 °C,27.6 °C,1.6 °C,28 °C,29.3 °C,73,66
2025-12-18 09:00:00,30.1 °C,21.6 °C,31.8 °C,1.8 °C,28 °C,29.2 °C,70,62
2025-12-18 09:30:00,32.7 °C,21.5 °C,34.5 °C,2.1 °C,28 °C,29.2 °C,70,59
2025-12-18 10:00:00,32.7 °C,21.4 °C,34.0 °C,1.8 °C,28 °C,29.2 °C,77,66
2025-12-18 10:30:00,29.6 °C,21.5 °C,31.1 °C,2.8 °C,28 °C,29.0 °C,73,64
2025-12-18 11:00:00,26.8 °C,21.0 °C,29.0 °C,4.1 °C,28 °C,28.8 °C,72,61
2025-12-18 11:30:00,26.5 °C,20.8 °C,28.4 °C,4.2 °C,28 °C,28.8 °C,69,59
2025-12-18 12:00:00,28.3 °C,21.3 °C,30.8 °C,4.4 °C,28 °C,28.7 °C,67,56
2025-12-18 12:30:00,29.8 °C,21.3 °C,32.4 °C,4.9 °C,28 °C,28.6 °C,71,61
2025-12-18 13:00:00,29.6 °C,21.5 °C,32.3 °C,4.9 °C,28 °C,28.6 °C,65,56
2025-12-18 13:30:00,27.1 °C,21.6 °C,30.3 °C,5.9 °C,28 °C,28.4 °C,68,53
2025-12-18 14:00:00,25.3 °C,21.6 °C,28.5 °C,5.7 °C,28 °C,28.5 °C,72,66
2025-12-18 14:30:00,25.1 °C,21.4 °C,28.3 °C,5.7 °C,28 °C,28.5 °C,60,54
2025-12-18 15:00:00,27.7 °C,21.3 °C,30.9 °C,5.5 °C,28 °C,28.5 °C,65,51
2025-12-18 15:30:00,29.4 °C,21.8 °C,31.6 °C,6.3 °C,28 °C,28.3 °C,66,56
2025-12-18 16:00:00,29.2 °C,21.7 °C,31.6 °C,6.2 °C,28 °C,28.4 °C,65,52
2025-12-18 16:30:00,25.7 °C,22.1 °C,28.2 °C,7.3 °C,28 °C,28.1 °C,64,50
2025-12-18 17:00:00,24.5 °C,22.0 °C,26.7 °C,7.3 °C,28 °C,28.1 °C,71,63
2025-12-18 17:30:00,24.6 °C,21.9 °C,25.5 °C,7.6 °C,28 °C,28.1 °C,62,56
2025-12-18 18:00:00,27.3 °C,21.9 °C,28.7 °C,6.9 °C,28 °C,28.2 °C,64,54
2025-12-18 18:30:00,30.3 °C,21.8 °C,31.2 °C,5.9 °C,28 °C,28.4 °C,64,57
2025-12-18 19:00:00,31.4 °C,21.6 °C,32.0 °C,5.4 °C,28 °C,28.5 °C,64,52
2025-12-18 19:30:00,29.0 °C,21.6 °C,29.0 °C,4.5 °C,28 °C,28.7 °C,71,58
2025-12-18 20:00:00,12.8 °C,20.3 °C,15.7 °C,2.7 °C,28 °C,29.1 °C,0,0
2025-12-18 20:30:00,12.7 °C,20.5 °C,15.9 °C,2.9 °C,28 °C,29.0 °C,0,0
2025-12-18 21:00:00,13.0 °C,20.5 °C,15.6 °C,2.5 °C,28 °C,29.1 °C,0,0
2025-12-18 21:30:00,13.5 °C,20.8 °C,15.2 °C,1.5 °C,28 °C,29.3 °C,0,0
2025-12-18 22:00:00,13.5 °C,20.6 °C,14.5 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-12-18 22:30:00,13.5 °C,20.8 °C,14.1 °C,0.8 °C,28 °C,29.4 °C,0,0
2025-12-18 23:00:00,14.4 °C,20.9 °C,14.3 °C,1.2 °C,28 °C,29.4 °C,0,0
2025-12-18 23:30:00,14.3 °C,21.0 °C,14.4 °C,1.0 °C,28 °C,29.4 °C,0,0
2025-12-19 00:00:00,14.3 °C,21.4 °C,15.2 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-12-19 00:30:00,14.3 °C,21.5 °C,15.0 °C,0.3 °C,28 °C,29.5 °C,0,0
2025-12-19 01:00:00,14.5 °C,21.3 °C,14.6 °C,-0.2 °C,28 °C,29.6 °C,0,0
2025-12-19 01:30:00,14.9 °C,21.6 °C,14.4 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-19 02:00:00,15.2 °C,21.7 °C,14.9 °C,0.1 °C,28 °C,29.6 °C,0,0
2025-12-19 02:30:00,15.2 °C,22.0 °C,15.1 °C,-0.8 °C,28 °C,29.8 °C,0,0
2025-12-19 03:00:00,14.5 °C,21.5 °C,14.6 °C,-1.4 °C,28 °C,29.9 °C,0,0
2025-12-19 03:30:00,14.3 °C,21.3 °C,14.6 °C,-1.7 °C,28 °C,29.9 °C,0,0
2025-12-19 04:00:00,14.0 °C,21.2 °C,14.3 °C,-1.7 °C,28 °C,29.9 °C,0,0
2025-12-19 04:30:00,13.8 °C,20.7 °C,14.7 °C,-0.7 °C,28 °C,29.7 °C,0,0
2025-12-19 05:00:00,13.8 °C,20.7 °C,14.2 °C,-1.4 °C,28 °C,29.9 °C,0,0
2025-12-19 05:30:00,13.8 °C,20.6 °C,14.1 °C,-1.0 °C,28 °C,29.8 °C,0,0
2025-12-19 06:00:00,29.2 °C,21.1 °C,31.7 °C,-0.9 °C,28 °C,29.8 °C,74,64
2025-12-19 06:30:00,31.6 °C,20.9 °C,34.0 °C,0.7 °C,28 °C,29.5 °C,74,68
2025-12-19 07:00:00,31.8 °C,21.4 °C,34.6 °C,1.7 °C,28 °C,29.3 °C,76,66
2025-12-19 07:30:00,28.9 °C,21.6 °C,30.5 °C,2.2 °C,28 °C,29.2 °C,70,59
2025-12-19 08:00:00,26.4 °C,21.4 °C,27.8 °C,3.3 °C,28 °C,28.9 °C,73,65
2025-12-19 08:30:00,26.1 °C,21.3 °C,27.5 °C,2.9 °C,28 °C,29.0 °C,74,64
2025-12-19 09:00:00,28.2 °C,21.5 °C,28.8 °C,4.7 °C,28 °C,28.7 °C,63,51
2025-12-19 09:30:00,31.1 °C,21.1 °C,31.9 °C,4.6 °C,28 °C,28.7 °C,70,57
2025-12-19 10:00:00,29.9 °C,21.3 °C,29.9 °C,5.9 °C,28 °C,28.4 °C,70,58
2025-12-19 10:30:00,27.0 °C,20.9 °C,27.6 °C,6.6 °C,28 °C,28.3 °C,63,50
2025-12-19 11:00:00,24.5 °C,21.4 °C,25.4 °C,7.1 °C,28 °C,28.2 °C,62,52
2025-12-19 11:30:00,24.6 °C,21.6 °C,25.5 °C,8.2 °C,28 °C,28.0 °C,58,50
2025-12-19 12:00:00,27.6 °C,21.1 °C,29.0 °C,9.0 °C,28 °C,28.0 °C,59,48
2025-12-19 12:30:00,29.4 °C,21.1 °C,30.9 °C,9.1 °C,28 °C,28.0 °C,64,60
2025-12-19 13:00:00,30.1 °C,21.2 °C,31.9 °C,9.0 °C,28 °C,28.0 °C,60,48
2025-12-19 13:30:00,27.9 °C,20.8 °C,29.8 °C,9.1 °C,28 °C,28.0 °C,63,54
2025-12-19 14:00:00,25.4 °C,20.8 °C,26.9 °C,9.1 °C,28 °C,28.0 °C,60,51
2025-12-19 14:30:00,24.8 °C,21.1 °C,27.2 °C,9.2 °C,28 °C,28.0 °C,61,50
2025-12-19 15:00:00,27.1 °C,20.6 °C,30.0 °C,9.7 °C,28 °C,28.0 °C,64,54
2025-12-19 15:30:00,30.0 °C,20.9 °C,33.1 °C,9.7 °C,28 °C,28.0 °C,64,58
2025-12-19 16:00:00,30.1 °C,20.9 °C,33.1 °C,9.5 °C,28 °C,28.0 °C,61,53
2025-12-19 16:30:00,27.6 °C,21.3 °C,30.9 °C,8.7 °C,28 °C,28.0 °C,61,53
2025-12-19 17:00:00,24.8 °C,21.2 °C,28.6 °C,8.5 °C,28 °C,28.0 °C,60,48
2025-12-19 17:30:00,25.4 °C,21.0 °C,30.0 °C,7.0 °C,28 °C,28.2 °C,67,58
2025-12-19 18:00:00,28.0 °C,20.8 °C,32.0 °C,6.1 °C,28 °C,28.4 °C,66,58
2025-12-19 18:30:00,30.4 °C,20.8 °C,34.7 °C,6.1 °C,28 °C,28.4 °C,70,62
2025-12-19 19:00:00,30.4 °C,20.9 °C,34.4 °C,6.1 °C,28 °C,28.4 °C,61,49
2025-12-19 19:30:00,27.9 °C,21.2 °C,30.9 °C,5.5 °C,28 °C,28.5 °C,66,57
2025-12-19 20:00:00,14.5 °C,20.3 °C,15.4 °C,5.0 °C,28 °C,28.6 °C,0,0
2025-12-19 20:30:00,14.6 °C,19.9 °C,14.9 °C,4.5 °C,28 °C,28.7 °C,0,0
2025-12-19 21:00:00,14.3 °C,19.9 °C,14.5 °C,4.3 °C,28 °C,28.7 °C,0,0
2025-12-19 21:30:00,14.0 °C,19.6 °C,13.9 °C,3.5 °C,28 °C,28.9 °C,0,0
2025-12-19 22:00:00,14.0 °C,19.8 °C,13.6 °C,2.2 °C,28 °C,29.2 °C,0,0
2025-12-19 22:30:00,13.9 °C,20.1 °C,13.6 °C,1.8 °C,28 °C,29.2 °C,0,0
2025-12-19 23:00:00,14.2 °C,20.3 °C,14.2 °C,2.4 °C,28 °C,29.1 °C,0,0
2025-12-19 23:30:00,14.2 °C,20.3 °C,14.1 °C,1.2 °C,28 °C,29.4 °C,0,0
2025-12-20 00:00:00,14.2 °C,20.2 °C,13.9 °C,0.6 °C,28 °C,29.5 °C,0,0
2025-12-20 00:30:00,14.5 °C,20.1 °C,12.9 °C,-0.1 °C,28 °C,29.6 °C,0,0
2025-12-20 01:00:00,14.1 °C,20.2 °C,13.1 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-12-20 01:30:00,13.9 °C,20.1 °C,12.6 °C,-0.1 °C,28 °C,29.6 °C,0,0
2025-12-20 02:00:00,13.5 °C,20.6 °C,13.3 °C,-0.5 °C,28 °C,29.7 °C,0,0
2025-12-20 02:30:00,13.4 °C,20.5 °C,13.0 °C,-0.9 °C,28 °C,29.8 °C,0,0
2025-12-20 03:00:00,13.1 °C,20.5 °C,12.3 °C,-1.7 °C,28 °C,29.9 °C,0,0
2025-12-20 03:30:00,12.6 °C,20.3 °C,12.3 °C,-2.4 °C,28 °C,30.1 °C,0,0
2025-12-20 04:00:00,12.6 °C,20.2 °C,12.5 °C,-1.9 °C,28 °C,30.0 °C,0,0
2025-12-20 04:30:00,12.6 °C,19.9 °C,13.4 °C,-1.2 °C,28 °C,29.8 °C,0,0
2025-12-20 05:00:00,12.6 °C,19.8 °C,12.9 °C,-1.3 °C,28 °C,29.9 °C,0,0
2025-12-20 05:30:00,13.2 °C,20.3 °C,13.6 °C,-0.1 °C,28 °C,29.6 °C,0,0
2025-12-20 06:00:00,12.9 °C,20.5 °C,13.2 °C,-1.1 °C,28 °C,29.8 °C,0,0
2025-12-20 06:30:00,13.0 °C,20.5 °C,12.9 °C,-1.3 °C,28 °C,29.9 °C,0,0
2025-12-20 07:00:00,31.6 °C,21.2 °C,34.2 °C,-1.1 °C,28 °C,29.8 °C,81,74
2025-12-20 07:30:00,29.0 °C,21.6 °C,31.3 °C,-0.4 °C,28 °C,29.7 °C,79,68
2025-12-20 08:00:00,26.5 °C,21.4 °C,28.2 °C,0.0 °C,28 °C,29.6 °C,72,65
2025-12-20 08:30:00,26.7 °C,21.0 °C,29.5 °C,0.7 °C,28 °C,29.5 °C,79,64
2025-12-20 09:00:00,29.4 °C,21.2 °C,32.2 °C,1.7 °C,28 °C,29.3 °C,71,61
2025-12-20 09:30:00,31.2 °C,21.0 °C,33.9 °C,3.3 °C,28 °C,28.9 °C,71,58
2025-12-20 10:00:00,31.2 °C,20.8 °C,33.2 °C,4.4 °C,28 °C,28.7 °C,67,57
2025-12-20 10:30:00,29.3 °C,20.6 °C,31.6 °C,5.0 °C,28 °C,28.6 °C,68,58
2025-12-20 11:00:00,27.3 °C,20.8 °C,29.2 °C,5.4 °C,28 °C,28.5 °C,68,60
2025-12-20 11:30:00,26.7 °C,20.9 °C,29.4 °C,6.6 °C,28 °C,28.3 °C,70,60
2025-12-20 12:00:00,28.9 °C,20.7 °C,31.7 °C,8.1 °C,28 °C,28.0 °C,62,51
2025-12-20 12:30:00,31.5 °C,20.9 °C,34.4 °C,8.6 °C,28 °C,28.0 °C,67,56
2025-12-20 13:00:00,31.4 °C,20.8 °C,33.5 °C,8.5 °C,28 °C,28.0 °C,58,48
2025-12-20 13:30:00,28.8 °C,20.5 °C,30.8 °C,8.7 °C,28 °C,28.0 °C,58,47
2025-12-20 14:00:00,16.3 °C,19.4 °C,16.2 °C,9.1 °C,28 °C,28.0 °C,0,0
2025-12-20 14:30:00,15.8 °C,19.5 °C,15.7 °C,8.7 °C,28 °C,28.0 °C,0,0
2025-12-20 15:00:00,15.9 °C,19.4 °C,16.1 °C,9.2 °C,28 °C,28.0 °C,0,0
2025-12-20 15:30:00,16.6 °C,19.6 °C,16.7 °C,9.1 °C,28 °C,28.0 °C,0,0
2025-12-20 16:00:00,17.0 °C,20.0 °C,17.5 °C,9.5 °C,28 °C,28.0 °C,0,0
2025-12-20 16:30:00,16.5 °C,19.9 °C,16.8 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-12-20 17:00:00,16.7 °C,20.7 °C,17.2 °C,7.1 °C,28 °C,28.2 °C,0,0
2025-12-20 17:30:00,16.6 °C,20.8 °C,16.9 °C,6.5 °C,28 °C,28.3 °C,0,0
2025-12-20 18:00:00,16.1 °C,20.7 °C,16.7 °C,6.2 °C,28 °C,28.4 °C,0,0
2025-12-20 18:30:00,15.0 °C,20.4 °C,16.3 °C,4.6 °C,28 °C,28.7 °C,0,0
2025-12-20 19:00:00,14.7 °C,20.3 °C,16.4 °C,3.9 °C,28 °C,28.8 °C,0,0
2025-12-20 19:30:00,14.8 °C,20.3 °C,16.3 °C,4.3 °C,28 °C,28.7 °C,0,0
2025-12-20 20:00:00,14.9 °C,20.6 °C,16.2 °C,4.1 °C,28 °C,28.8 °C,0,0
2025-12-20 20:30:00,15.0 °C,20.4 °C,16.3 °C,3.6 °C,28 °C,28.9 °C,0,0
2025-12-20 21:00:00,15.1 °C,20.6 °C,15.9 °C,2.4 °C,28 °C,29.1 °C,0,0
2025-12-20 21:30:00,15.3 °C,20.6 °C,15.0 °C,2.6 °C,28 °C,29.1 °C,0,0
2025-12-20 22:00:00,15.1 °C,20.9 °C,15.1 °C,1.8 °C,28 °C,29.2 °C,0,0
2025-12-20 22:30:00,15.2 °C,21.1 °C,14.9 °C,1.3 °C,28 °C,29.3 °C,0,0
2025-12-20 23:00:00,15.4 °C,21.2 °C,14.8 °C,1.0 °C,28 °C,29.4 °C,0,0
2025-12-20 23:30:00,15.5 °C,21.3 °C,15.0 °C,0.6 °C,28 °C,29.5 °C,0,0
2025-12-21 00:00:00,15.9 °C,21.6 °C,14.7 °C,0.9 °C,28 °C,29.4 °C,0,0
2025-12-21 00:30:00,15.7 °C,21.6 °C,15.0 °C,0.8 °C,28 °C,29.4 °C,0,0
2025-12-21 01:00:00,15.8 °C,21.6 °C,14.5 °C,0.5 °C,28 °C,29.5 °C,0,0
2025-12-21 01:30:00,16.0 °C,21.6 °C,14.2 °C,0.0 °C,28 °C,29.6 °C,0,0
2025-12-21 02:00:00,16.3 °C,22.0 °C,14.6 °C,-0.0 °C,28 °C,29.6 °C,0,0
2025-12-21 02:30:00,16.8 °C,21.9 °C,14.2 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-21 03:00:00,16.9 °C,21.9 °C,13.9 °C,-0.4 °C,28 °C,29.7 °C,0,0
2025-12-21 03:30:00,16.7 °C,21.7 °C,13.9 °C,-0.7 °C,28 °C,29.7 °C,0,0
2025-12-21 04:00:00,16.8 °C,21.9 °C,14.3 °C,-1.0 °C,28 °C,29.8 °C,0,0
2025-12-21 04:30:00,16.5 °C,21.9 °C,14.2 °C,-1.4 °C,28 °C,29.9 °C,0,0
2025-12-21 05:00:00,15.9 °C,21.7 °C,14.3 °C,-1.3 °C,28 °C,29.9 °C,0,0
2025-12-21 05:30:00,15.6 °C,21.6 °C,15.6 °C,-1.1 °C,28 °C,29.8 °C,0,0
2025-12-21 06:00:00,15.7 °C,21.5 °C,15.4 °C,0.4 °C,28 °C,29.5 °C,0,0
2025-12-21 06:30:00,15.6 °C,21.4 °C,15.0 °C,1.4 °C,28 °C,29.3 °C,0,0
2025-12-21 07:00:00,15.6 °C,21.4 °C,15.4 °C,1.7 °C,28 °C,29.3 °C,0,0
2025-12-21 07:30:00,15.5 °C,21.3 °C,15.0 °C,1.9 °C,28 °C,29.2 °C,0,0
2025-12-21 08:00:00,15.8 °C,20.9 °C,15.1 °C,2.7 °C,28 °C,29.1 °C,0,0
2025-12-21 08:30:00,16.2 °C,21.3 °C,16.2 °C,4.4 °C,28 °C,28.7 °C,0,0
2025-12-21 09:00:00,16.7 °C,21.3 °C,16.4 °C,5.2 °C,28 °C,28.6 °C,0,0
2025-12-21 09:30:00,16.6 °C,21.3 °C,16.3 °C,4.6 °C,28 °C,28.7 °C,0,0
2025-12-21 10:00:00,16.9 °C,21.3 °C,17.1 °C,5.6 °C,28 °C,28.5 °C,0,0
2025-12-21 10:30:00,17.3 °C,21.4 °C,17.3 °C,6.6 °C,28 °C,28.3 °C,0,0
2025-12-21 11:00:00,18.2 °C,21.4 °C,18.1 °C,8.3 °C,28 °C,28.0 °C,0,0
2025-12-21 11:30:00,17.9 °C,21.3 °C,17.6 °C,8.3 °C,28 °C,28.0 °C,0,0
2025-12-21 12:00:00,17.7 °C,21.1 °C,17.6 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-12-21 12:30:00,18.0 °C,21.4 °C,18.1 °C,9.0 °C,28 °C,28.0 °C,0,0
2025-12-21 13:00:00,18.0 °C,21.4 °C,17.9 °C,8.6 °C,28 °C,28.0 °C,0,0
2025-12-21 13:30:00,17.8 °C,21.3 °C,18.0 °C,8.2 °C,28 °C,28.0 °C,0,0
2025-12-21 14:00:00,17.7 °C,21.2 °C,17.9 °C,8.5 °C,28 °C,28.0 °C,0,0
2025-12-21 14:30:00,17.5 °C,21.1 °C,17.6 °C,7.6 °C,28 °C,28.1 °C,0,0
2025-12-21 15:00:00,17.5 °C,21.3 °C,17.3 °C,6.8 °C,28 °C,28.2 °C,0,0
2025-12-21 15:30:00,17.4 °C,21.0 °C,16.9 °C,7.3 °C,28 °C,28.1 °C,0,0
2025-12-21 16:00:00,18.0 °C,21.2 °C,16.8 °C,7.5 °C,28 °C,28.1 °C,0,0
2025-12-21 16:30:00,18.2 °C,21.3 °C,16.9 °C,8.0 °C,28 °C,28.0 °C,0,0
2025-12-21 17:00:00,18.1 °C,21.3 °C,16.5 °C,8.0 °C,28 °C,28.0 °C,0,0
2025-12-21 17:30:00,18.1 °C,21.2 °C,16.9 °C,7.5 °C,28 °C,28.1 °C,0,0
2025-12-21 18:00:00,17.3 °C,20.8 °C,16.7 °C,7.8 °C,28 °C,28.0 °C,0,0
2025-12-21 18:30:00,16.8 °C,21.0 °C,16.5 °C,7.0 °C,28 °C,28.2 °C,0,0
2025-12-21 19:00:00,16.2 °C,20.6 °C,15.7 °C,6.1 °C,28 °C,28.4 °C,0,0
2025-12-21 19:30:00,15.8 °C,20.6 °C,16.2 °C,5.5 °C,28 °C,28.5 °C,0,0
2025-12-21 20:00:00,15.9 °C,20.7 °C,16.0 °C,5.1 °C,28 °C,28.6 °C,0,0
2025-12-21 20:30:00,16.1 °C,20.9 °C,15.8 °C,4.4 °C,28 °C,28.7 °C,0,0
2025-12-21 21:00:00,15.8 °C,20.6 °C,15.0 °C,2.8 °C,28 °C,29.0 °C,0,0
2025-12-21 21:30:00,15.3 °C,20.4 °C,14.6 °C,2.1 °C,28 °C,29.2 °C,0,0
2025-12-21 22:00:00,15.3 °C,20.6 °C,14.5 °C,1.5 °C,28 °C,29.3 °C,0,0
2025-12-21 22:30:00,15.4 °C,20.6 °C,14.0 °C,1.1 °C,28 °C,29.4 °C,0,0
